2.2428e+06      	2.89052444e+02
2.2464e+06      	2.89064174e+02
2.25e+06        	2.89075895e+02
2.2536e+06      	2.89087610e+02
2.2572e+06      	2.89099317e+02
2.2608e+06      	2.89111016e+02
2.2644e+06      	2.89122709e+02
2.268e+06       	2.89134393e+02
2.2716e+06      	2.89146071e+02
2.2752e+06      	2.89157741e+02
2.2788e+06      	2.89169404e+02
2.2824e+06      	2.89181059e+02
2.286e+06       	2.89192707e+02
2.2896e+06      	2.89204348e+02
2.2932e+06      	2.89215981e+02
2.2968e+06      	2.89227607e+02
2.3004e+06      	2.89239226e+02
2.304e+06       	2.89250837e+02
2.3076e+06      	2.89262441e+02
2.3112e+06      	2.89274038e+02
2.3148e+06      	2.89285628e+02
2.3184e+06      	2.89297210e+02
2.322e+06       	2.89308785e+02
2.3256e+06      	2.89320352e+02
2.3292e+06      	2.89331913e+02
2.3328e+06      	2.89343466e+02
2.3364e+06      	2.89355012e+02
2.34e+06        	2.89366550e+02
2.3436e+06      	2.89378082e+02
2.3472e+06      	2.89389606e+02
2.3508e+06      	2.89401123e+02
2.3544e+06      	2.89412632e+02
2.358e+06       	2.89424135e+02
2.3616e+06      	2.89435630e+02
2.3652e+06      	2.89447118e+02
2.3688e+06      	2.89458599e+02
2.3724e+06      	2.89470072e+02
2.376e+06       	2.89481539e+02
2.3796e+06      	2.89492998e+02
2.3832e+06      	2.89504450e+02
2.3868e+06      	2.89515895e+02
2.3904e+06      	2.89527333e+02
2.394e+06       	2.89538763e+02
2.3976e+06      	2.89550187e+02
2.4012e+06      	2.89561603e+02
2.4048e+06      	2.89573012e+02
2.4084e+06      	2.89584414e+02
2.412e+06       	2.89595809e+02
2.4156e+06      	2.89607197e+02
2.4192e+06      	2.89618577e+02
2.4228e+06      	2.89629951e+02
2.4264e+06      	2.89641317e+02
2.43e+06        	2.89652676e+02
2.4336e+06      	2.89664028e+02
2.4372e+06      	2.89675374e+02
2.4408e+06      	2.89686712e+02
2.4444e+06      	2.89698043e+02
2.448e+06       	2.89709366e+02
2.4516e+06      	2.89720683e+02
